,Portfolio Manager Meter ID,Meter Name,Meter Type,
551,49325021,NG10,Natural Gas,
552,49325021,NG10,Natural Gas,
553,49325021,NG10,Natural Gas,
554,49325021,NG10,Natural Gas,
555,49325021,NG10,Natural Gas,
556,49325021,NG10,Natural Gas,
557,49325021,NG10,Natural Gas,
558,49325021,NG10,Natural Gas,
559,49325117,NG11,Natural Gas,
560,49325117,NG11,Natural Gas,
561,49325117,NG11,Natural Gas,
562,49325117,NG11,Natural Gas,
563,49325117,NG11,Natural Gas,
564,49325117,NG11,Natural Gas,
565,49325117,NG11,Natural Gas,
566,49325117,NG11,Natural Gas,
567,49325117,NG11,Natural Gas,
568,49325117,NG11,Natural Gas,
569,49325117,NG11,Natural Gas,
570,49325117,NG11,Natural Gas,
571,49325117,NG11,Natural Gas,
572,49325117,NG11,Natural Gas,
573,49325117,NG11,Natural Gas,
574,49325117,NG11,Natural Gas,
575,49325117,NG11,Natural Gas,
576,49325117,NG11,Natural Gas,
577,49325117,NG11,Natural Gas,
578,49325117,NG11,Natural Gas,
579,49325117,NG11,Natural Gas,
580,49325117,NG11,Natural Gas,
581,49325117,NG11,Natural Gas,
582,49325117,NG11,Natural Gas,
583,49325117,NG11,Natural Gas,
584,49325117,NG11,Natural Gas,
585,49325117,NG11,Natural Gas,
586,49325117,NG11,Natural Gas,
587,49325117,NG11,Natural Gas,
588,49325117,NG11,Natural Gas,
589,49325117,NG11,Natural Gas,
590,49325117,NG11,Natural Gas,
591,49325117,NG11,Natural Gas,
592,49325117,NG11,Natural Gas,
593,49325117,NG11,Natural Gas,
594,49325117,NG11,Natural Gas,
595,49325117,NG11,Natural Gas,
596,49325117,NG11,Natural Gas,
597,49325117,NG11,Natural Gas,
598,49325117,NG11,Natural Gas,
599,49325117,NG11,Natural Gas,
600,49325117,NG11,Natural Gas,
601,49325117,NG11,Natural Gas,
602,49325117,NG11,Natural Gas,
603,49325117,NG11,Natural Gas,
604,49325117,NG11,Natural Gas,
605,49325117,NG11,Natural Gas,
606,49325117,NG11,Natural Gas,
607,49325377,NG12,Natural Gas,
608,49325377,NG12,Natural Gas,
609,49325377,NG12,Natural Gas,
610,49325377,NG12,Natural Gas,
611,49325377,NG12,Natural Gas,
612,49325377,NG12,Natural Gas,
613,49325377,NG12,Natural Gas,
614,49325377,NG12,Natural Gas,
615,49325377,NG12,Natural Gas,
616,49325377,NG12,Natural Gas,
617,49325377,NG12,Natural Gas,
618,49325377,NG12,Natural Gas,
